CMDLINE /Users/halverso/mambaforge/envs/ECOSTRESS/bin/python3.11 try_STARS_update.py
MEM 2333.875000 1691181498.5009
MEM 2333.875000 1691181498.6048
MEM 2333.875000 1691181498.7101
MEM 2333.875000 1691181498.8123
MEM 2333.875000 1691181498.9139
MEM 2333.875000 1691181499.0143
MEM 2333.875000 1691181499.1196
MEM 2333.875000 1691181499.2248
MEM 2333.875000 1691181499.3301
MEM 2333.875000 1691181499.4330
MEM 2333.875000 1691181499.5369
MEM 2333.875000 1691181499.6403
MEM 2333.875000 1691181499.7448
MEM 2333.875000 1691181499.8501
MEM 2333.875000 1691181499.9532
MEM 2333.875000 1691181500.0583
MEM 2333.875000 1691181500.1637
MEM 2333.875000 1691181500.2668
MEM 2333.875000 1691181500.3699
MEM 2333.875000 1691181500.4721
MEM 2333.875000 1691181500.5738
MEM 2333.875000 1691181500.6758
MEM 2333.875000 1691181500.7811
MEM 2333.875000 1691181500.8838
MEM 2333.875000 1691181500.9852
MEM 2333.875000 1691181501.0915
MEM 2333.875000 1691181501.1938
MEM 2333.875000 1691181501.2974
MEM 2333.875000 1691181501.4002
MEM 2333.875000 1691181501.5054
MEM 2333.875000 1691181501.6093
MEM 2333.875000 1691181501.7140
MEM 2333.875000 1691181501.8192
MEM 2333.875000 1691181501.9239
MEM 2333.875000 1691181502.0257
MEM 2333.875000 1691181502.1268
MEM 2333.875000 1691181502.2321
MEM 2333.875000 1691181502.3374
MEM 2333.875000 1691181502.4423
MEM 2333.875000 1691181502.5463
MEM 2333.875000 1691181502.6507
MEM 2333.875000 1691181502.7552
MEM 2333.875000 1691181502.8563
MEM 2333.875000 1691181502.9584
MEM 2333.875000 1691181503.0624
MEM 2333.875000 1691181503.1666
MEM 2333.875000 1691181503.2715
MEM 2333.875000 1691181503.3755
MEM 2333.875000 1691181503.4812
MEM 2333.875000 1691181503.5863
MEM 2333.875000 1691181503.6915
MEM 2333.875000 1691181503.7947
MEM 2333.875000 1691181503.8972
MEM 2333.875000 1691181504.0007
MEM 2333.875000 1691181504.1018
MEM 2333.875000 1691181504.2029
MEM 2333.875000 1691181504.3052
MEM 2333.875000 1691181504.4106
MEM 2333.875000 1691181504.5121
MEM 2333.875000 1691181504.6164
MEM 2333.875000 1691181504.7212
MEM 2333.875000 1691181504.8255
MEM 2333.875000 1691181504.9295
MEM 2333.875000 1691181505.0318
MEM 2333.875000 1691181505.1367
MEM 2333.875000 1691181505.2414
MEM 2333.875000 1691181505.3421
MEM 2333.875000 1691181505.4474
MEM 2333.875000 1691181505.5506
MEM 2333.875000 1691181505.6519
MEM 2333.875000 1691181505.7532
MEM 2333.875000 1691181505.8578
MEM 2333.875000 1691181505.9581
MEM 2333.875000 1691181506.0632
MEM 2333.875000 1691181506.1647
MEM 2333.875000 1691181506.2672
MEM 2333.875000 1691181506.3719
MEM 2333.875000 1691181506.4790
MEM 2333.875000 1691181506.5838
MEM 2333.875000 1691181506.6842
MEM 2333.875000 1691181506.7896
MEM 2333.875000 1691181506.8945
MEM 2333.875000 1691181506.9995
MEM 2333.875000 1691181507.1046
MEM 2333.875000 1691181507.2083
MEM 2333.875000 1691181507.3124
MEM 2333.875000 1691181507.4151
MEM 2333.875000 1691181507.5179
MEM 2333.875000 1691181507.6208
MEM 2333.875000 1691181507.7258
MEM 2333.875000 1691181507.8311
MEM 2333.875000 1691181507.9344
MEM 2333.875000 1691181508.0350
MEM 2333.875000 1691181508.1356
MEM 2333.875000 1691181508.2363
MEM 2333.875000 1691181508.3391
MEM 2333.875000 1691181508.4421
MEM 2333.875000 1691181508.5458
MEM 2333.875000 1691181508.6504
MEM 2333.875000 1691181508.7596
MEM 2333.875000 1691181508.8640
MEM 2333.875000 1691181508.9680
MEM 2333.875000 1691181509.0709
MEM 2333.875000 1691181509.1752
MEM 2333.875000 1691181509.2795
MEM 2333.875000 1691181509.3799
MEM 2333.875000 1691181509.4841
MEM 2333.875000 1691181509.5887
MEM 2333.875000 1691181509.6927
MEM 2333.875000 1691181509.7961
MEM 2333.875000 1691181509.8998
MEM 2333.875000 1691181510.0026
MEM 2333.875000 1691181510.1065
MEM 2333.875000 1691181510.2087
MEM 2333.875000 1691181510.3137
MEM 2333.875000 1691181510.4152
MEM 2333.875000 1691181510.5174
MEM 2333.875000 1691181510.6220
MEM 2333.875000 1691181510.7262
MEM 2333.875000 1691181510.8269
MEM 2333.875000 1691181510.9322
MEM 2333.875000 1691181511.0333
MEM 2333.875000 1691181511.1364
MEM 2333.875000 1691181511.2394
MEM 2333.875000 1691181511.3427
MEM 2333.875000 1691181511.4465
MEM 2333.875000 1691181511.5497
MEM 2333.875000 1691181511.6509
MEM 2333.875000 1691181511.7562
MEM 2333.875000 1691181511.8573
MEM 2333.875000 1691181511.9601
MEM 2333.875000 1691181512.0623
MEM 2333.875000 1691181512.1675
MEM 2333.875000 1691181512.2701
MEM 2333.875000 1691181512.3739
MEM 2333.875000 1691181512.4748
MEM 2333.875000 1691181512.5798
MEM 2333.875000 1691181512.6835
MEM 2333.875000 1691181512.7874
MEM 2333.875000 1691181512.8913
MEM 2333.875000 1691181512.9961
MEM 2333.875000 1691181513.1004
MEM 2333.875000 1691181513.2041
MEM 2333.875000 1691181513.3063
MEM 2333.875000 1691181513.4100
MEM 2333.875000 1691181513.5153
MEM 2333.875000 1691181513.6206
MEM 2333.875000 1691181513.7212
MEM 2333.875000 1691181513.8221
MEM 2333.875000 1691181513.9250
MEM 2333.875000 1691181514.0290
MEM 2333.875000 1691181514.1299
MEM 2333.875000 1691181514.2337
MEM 2333.875000 1691181514.3347
MEM 2333.875000 1691181514.4358
MEM 2333.875000 1691181514.5411
MEM 2333.875000 1691181514.6424
MEM 2333.875000 1691181514.7454
MEM 2333.875000 1691181514.8510
MEM 2333.875000 1691181514.9556
MEM 2333.875000 1691181515.0582
MEM 2333.875000 1691181515.1635
MEM 2333.875000 1691181515.2670
MEM 2333.875000 1691181515.3708
MEM 2333.875000 1691181515.4723
MEM 2333.875000 1691181515.5749
MEM 2333.875000 1691181515.6802
MEM 2333.875000 1691181515.7832
MEM 2333.875000 1691181515.8879
MEM 2333.875000 1691181515.9917
MEM 2333.875000 1691181516.0943
MEM 2333.875000 1691181516.1958
MEM 2333.875000 1691181516.3011
MEM 2333.875000 1691181516.4028
MEM 2333.875000 1691181516.5052
MEM 2333.875000 1691181516.6087
MEM 2333.875000 1691181516.7140
MEM 2333.875000 1691181516.8167
MEM 2333.875000 1691181516.9218
MEM 2333.875000 1691181517.0225
MEM 2333.875000 1691181517.1254
MEM 2333.875000 1691181517.2286
MEM 2333.875000 1691181517.3332
MEM 2333.875000 1691181517.4351
MEM 2333.875000 1691181517.5370
MEM 2333.875000 1691181517.6419
MEM 2333.875000 1691181517.7463
MEM 2333.875000 1691181517.8493
MEM 2333.875000 1691181517.9540
MEM 2333.875000 1691181518.0585
MEM 2333.875000 1691181518.1618
MEM 2333.875000 1691181518.2653
MEM 2333.875000 1691181518.3665
MEM 2333.875000 1691181518.4718
MEM 2333.875000 1691181518.5726
MEM 2333.875000 1691181518.6763
MEM 2333.875000 1691181518.7772
MEM 2333.875000 1691181518.8796
MEM 2333.875000 1691181518.9833
MEM 2333.875000 1691181519.0886
MEM 2333.875000 1691181519.1920
MEM 2333.875000 1691181519.2957
MEM 2333.875000 1691181519.3965
MEM 2333.875000 1691181519.4998
MEM 2333.875000 1691181519.6105
MEM 2333.875000 1691181519.7158
MEM 2333.875000 1691181519.8167
MEM 2333.875000 1691181519.9206
MEM 2333.875000 1691181520.0255
MEM 2333.875000 1691181520.1297
MEM 2333.875000 1691181520.2350
MEM 2333.875000 1691181520.3362
MEM 2333.875000 1691181520.4414
MEM 2333.875000 1691181520.5458
MEM 2333.875000 1691181520.6504
MEM 2333.875000 1691181520.7542
MEM 2333.875000 1691181520.8589
MEM 2333.875000 1691181520.9620
MEM 2333.875000 1691181521.0666
MEM 2333.875000 1691181521.1720
MEM 2333.875000 1691181521.2755
MEM 2333.875000 1691181521.3770
MEM 2333.875000 1691181521.4823
MEM 2333.875000 1691181521.5876
MEM 2333.875000 1691181521.6925
MEM 2333.875000 1691181521.7961
MEM 2333.875000 1691181521.8982
MEM 2333.875000 1691181522.0046
MEM 2333.875000 1691181522.1054
MEM 2333.875000 1691181522.2083
MEM 2333.875000 1691181522.3126
MEM 2333.875000 1691181522.4136
MEM 2333.875000 1691181522.5188
MEM 2333.875000 1691181522.6207
MEM 2333.875000 1691181522.7264
MEM 2333.875000 1691181522.8310
MEM 2333.875000 1691181522.9324
MEM 2333.875000 1691181523.0377
MEM 2333.875000 1691181523.1415
MEM 2333.875000 1691181523.2448
MEM 2333.875000 1691181523.3502
MEM 2333.875000 1691181523.4521
MEM 2333.875000 1691181523.5575
MEM 2333.875000 1691181523.6625
MEM 2333.875000 1691181523.7659
MEM 2333.875000 1691181523.8708
MEM 2333.875000 1691181523.9712
MEM 2333.875000 1691181524.0763
MEM 2333.875000 1691181524.1778
MEM 2333.875000 1691181524.2828
MEM 2333.875000 1691181524.3882
MEM 2333.875000 1691181524.4934
MEM 2333.875000 1691181524.5955
MEM 2333.875000 1691181524.7001
MEM 2333.875000 1691181524.8054
MEM 2333.875000 1691181524.9077
MEM 2333.875000 1691181525.0117
MEM 2333.875000 1691181525.1120
MEM 2333.875000 1691181525.2167
MEM 2333.875000 1691181525.3219
MEM 2333.875000 1691181525.4271
MEM 2333.875000 1691181525.5323
MEM 2333.875000 1691181525.6374
MEM 2333.875000 1691181525.7421
MEM 2333.875000 1691181525.8474
MEM 2333.875000 1691181525.9495
MEM 2333.875000 1691181526.0541
MEM 2333.875000 1691181526.1591
MEM 2333.875000 1691181526.2623
MEM 2333.875000 1691181526.3666
MEM 2333.875000 1691181526.4731
MEM 2333.875000 1691181526.5746
MEM 2333.875000 1691181526.6762
MEM 2333.875000 1691181526.7772
MEM 2333.875000 1691181526.8805
MEM 2333.875000 1691181526.9852
MEM 2333.875000 1691181527.0865
MEM 2333.875000 1691181527.1877
MEM 2333.875000 1691181527.2907
MEM 2333.875000 1691181527.3962
MEM 2333.875000 1691181527.5076
MEM 2333.875000 1691181527.6199
MEM 2333.875000 1691181527.7244
MEM 2333.875000 1691181527.8250
MEM 2333.875000 1691181527.9333
MEM 2333.875000 1691181528.0361
MEM 2333.875000 1691181528.1379
MEM 2333.875000 1691181528.2432
MEM 2333.875000 1691181528.3452
MEM 2333.875000 1691181528.4493
MEM 2333.875000 1691181528.5546
MEM 2333.875000 1691181528.6583
MEM 2333.875000 1691181528.7635
MEM 2333.875000 1691181528.8664
MEM 2333.875000 1691181528.9712
MEM 2333.875000 1691181529.0747
MEM 2333.875000 1691181529.1753
MEM 2333.875000 1691181529.2781
MEM 2333.875000 1691181529.3834
MEM 2333.875000 1691181529.4879
MEM 2333.875000 1691181529.5939
MEM 2333.875000 1691181529.6959
MEM 2333.875000 1691181529.8007
MEM 2333.875000 1691181529.9047
MEM 2333.875000 1691181530.0095
MEM 2333.875000 1691181530.1123
MEM 2333.875000 1691181530.2176
MEM 2333.875000 1691181530.3207
MEM 2333.875000 1691181530.4260
MEM 2333.875000 1691181530.5309
MEM 2333.875000 1691181530.6320
MEM 2333.875000 1691181530.7373
MEM 2333.875000 1691181530.8426
MEM 2333.875000 1691181530.9486
MEM 2333.875000 1691181531.0535
MEM 2333.875000 1691181531.1582
MEM 2333.875000 1691181531.2622
MEM 2333.875000 1691181531.3685
MEM 2333.875000 1691181531.4707
MEM 2333.875000 1691181531.5751
MEM 2333.875000 1691181531.6795
MEM 2333.875000 1691181531.7819
MEM 2333.875000 1691181531.8865
MEM 2333.875000 1691181531.9924
MEM 2333.875000 1691181532.0963
MEM 2333.875000 1691181532.2040
MEM 2333.875000 1691181532.3101
MEM 2333.875000 1691181532.4139
MEM 2333.875000 1691181532.5151
MEM 2333.875000 1691181532.6178
MEM 2333.875000 1691181532.7202
MEM 2333.875000 1691181532.8219
MEM 2333.875000 1691181532.9312
MEM 2333.875000 1691181533.0324
MEM 2333.875000 1691181533.1356
MEM 2333.875000 1691181533.2399
MEM 2333.875000 1691181533.3433
MEM 2333.875000 1691181533.4493
MEM 2333.875000 1691181533.5529
MEM 2333.875000 1691181533.6534
MEM 2333.875000 1691181533.7560
MEM 2333.875000 1691181533.8597
MEM 2333.875000 1691181533.9651
MEM 2333.875000 1691181534.0660
MEM 2333.875000 1691181534.1702
MEM 2333.875000 1691181534.2758
MEM 2333.875000 1691181534.3812
MEM 2333.875000 1691181534.4830
MEM 2333.875000 1691181534.5884
MEM 2333.875000 1691181534.6922
MEM 2333.875000 1691181534.7955
MEM 2333.875000 1691181534.8989
MEM 2333.875000 1691181535.0058
MEM 2333.875000 1691181535.1074
MEM 2333.875000 1691181535.2120
MEM 2333.875000 1691181535.3134
MEM 2333.875000 1691181535.4187
MEM 2333.875000 1691181535.5193
MEM 2333.875000 1691181535.6256
MEM 2333.875000 1691181535.7309
MEM 2333.875000 1691181535.8360
MEM 2333.875000 1691181535.9390
MEM 2333.875000 1691181536.0396
MEM 2333.875000 1691181536.1449
MEM 2333.875000 1691181536.2502
MEM 2333.875000 1691181536.3558
MEM 2333.875000 1691181536.4588
MEM 2333.875000 1691181536.5613
MEM 2333.875000 1691181536.6654
MEM 2333.875000 1691181536.7663
MEM 2333.875000 1691181536.8672
MEM 2333.875000 1691181536.9708
MEM 2333.875000 1691181537.0749
MEM 2333.875000 1691181537.1802
MEM 2333.875000 1691181537.2855
MEM 2333.875000 1691181537.3903
MEM 2333.875000 1691181537.4955
MEM 2333.875000 1691181537.5983
MEM 2333.875000 1691181537.7036
MEM 2333.875000 1691181537.8087
MEM 2333.875000 1691181537.9124
MEM 2333.875000 1691181538.0145
MEM 2333.875000 1691181538.1198
MEM 2333.875000 1691181538.2250
MEM 2333.875000 1691181538.3294
MEM 2333.875000 1691181538.4360
MEM 2333.875000 1691181538.5372
MEM 2333.875000 1691181538.6415
MEM 2333.875000 1691181538.7421
MEM 2333.875000 1691181538.8458
MEM 2333.875000 1691181538.9485
MEM 2333.875000 1691181539.0530
MEM 2333.875000 1691181539.1582
MEM 2333.875000 1691181539.2596
MEM 2333.875000 1691181539.3622
MEM 2333.875000 1691181539.4667
MEM 2333.875000 1691181539.5708
MEM 2333.875000 1691181539.6735
MEM 2333.875000 1691181539.7761
MEM 2333.875000 1691181539.8821
MEM 2333.875000 1691181539.9836
MEM 2333.875000 1691181540.0842
MEM 2333.875000 1691181540.1962
MEM 2333.875000 1691181540.2999
MEM 2333.875000 1691181540.4052
MEM 2333.875000 1691181540.5092
MEM 2333.875000 1691181540.6122
MEM 2333.875000 1691181540.7175
MEM 2333.875000 1691181540.8208
MEM 2333.875000 1691181540.9244
MEM 2333.875000 1691181541.0285
MEM 2333.875000 1691181541.1338
MEM 2333.875000 1691181541.2392
MEM 2333.875000 1691181541.3421
MEM 2333.875000 1691181541.4432
MEM 2333.875000 1691181541.5473
MEM 2333.875000 1691181541.6520
MEM 2333.875000 1691181541.7568
MEM 2333.875000 1691181541.8605
MEM 2333.875000 1691181541.9635
MEM 2333.875000 1691181542.0661
MEM 2333.875000 1691181542.1720
MEM 2333.875000 1691181542.2778
MEM 2333.875000 1691181542.3795
MEM 2333.875000 1691181542.4820
MEM 2333.875000 1691181542.5837
MEM 2333.875000 1691181542.6890
MEM 2333.875000 1691181542.7905
MEM 2333.875000 1691181542.8959
MEM 2333.875000 1691181543.0026
MEM 2333.875000 1691181543.1075
MEM 2333.875000 1691181543.2122
MEM 2333.875000 1691181543.3124
MEM 2333.875000 1691181543.4177
MEM 2333.875000 1691181543.5214
MEM 2333.875000 1691181543.6264
MEM 2333.875000 1691181543.7319
MEM 2333.875000 1691181543.8372
MEM 2333.875000 1691181543.9439
MEM 2333.875000 1691181544.0488
MEM 2333.875000 1691181544.1562
MEM 2333.875000 1691181544.2581
MEM 2333.875000 1691181544.3592
MEM 2333.875000 1691181544.4645
MEM 2333.875000 1691181544.5691
MEM 2333.875000 1691181544.6700
MEM 2333.875000 1691181544.7748
MEM 2333.875000 1691181544.8790
MEM 2333.875000 1691181544.9839
MEM 2333.875000 1691181545.0884
MEM 2333.875000 1691181545.1930
MEM 2333.875000 1691181545.2965
MEM 2333.875000 1691181545.4017
MEM 2333.875000 1691181545.5071
MEM 2333.875000 1691181545.6120
MEM 2333.875000 1691181545.7159
MEM 2333.875000 1691181545.8173
MEM 2333.875000 1691181545.9223
MEM 2333.875000 1691181546.0255
MEM 2333.875000 1691181546.1269
MEM 2333.875000 1691181546.2324
MEM 2333.875000 1691181546.3377
MEM 2333.875000 1691181546.4421
MEM 2333.875000 1691181546.5426
MEM 2333.875000 1691181546.6479
MEM 2333.875000 1691181546.7519
MEM 2333.875000 1691181546.8573
MEM 2333.875000 1691181546.9623
MEM 2333.875000 1691181547.0654
MEM 2333.875000 1691181547.1672
MEM 2333.875000 1691181547.2725
MEM 2333.875000 1691181547.3746
MEM 2333.875000 1691181547.4757
MEM 2333.875000 1691181547.5772
MEM 2333.875000 1691181547.6829
MEM 2333.875000 1691181547.7861
MEM 2333.875000 1691181547.8914
MEM 2333.875000 1691181547.9942
MEM 2333.875000 1691181548.0982
MEM 2333.875000 1691181548.1989
MEM 2333.875000 1691181548.3042
MEM 2333.875000 1691181548.4095
MEM 2333.875000 1691181548.5119
MEM 2333.875000 1691181548.6174
MEM 2333.875000 1691181548.7218
MEM 2333.875000 1691181548.8271
MEM 2333.875000 1691181548.9296
MEM 2333.875000 1691181549.0349
MEM 2333.875000 1691181549.1402
MEM 2333.875000 1691181549.2414
MEM 2333.875000 1691181549.3422
MEM 2333.875000 1691181549.4475
MEM 2333.875000 1691181549.5520
MEM 2333.875000 1691181549.6553
MEM 2333.875000 1691181549.7605
MEM 2333.875000 1691181549.8636
MEM 2333.875000 1691181549.9667
MEM 2333.875000 1691181550.0720
MEM 2333.875000 1691181550.1764
MEM 2333.875000 1691181550.2797
MEM 2333.875000 1691181550.3832
MEM 2333.875000 1691181550.4870
MEM 2333.875000 1691181550.5899
MEM 2333.875000 1691181550.6921
MEM 2333.875000 1691181550.7960
MEM 2333.875000 1691181550.9008
MEM 2333.875000 1691181551.0061
MEM 2333.875000 1691181551.1118
MEM 2333.875000 1691181551.2165
MEM 2333.875000 1691181551.3217
MEM 2333.875000 1691181551.4256
MEM 2333.875000 1691181551.5308
MEM 2333.875000 1691181551.6440
MEM 2333.875000 1691181551.7489
MEM 2333.875000 1691181551.8502
MEM 2333.875000 1691181551.9522
MEM 2333.875000 1691181552.0571
MEM 2333.875000 1691181552.1617
MEM 2333.875000 1691181552.2629
MEM 2333.875000 1691181552.3640
MEM 2333.875000 1691181552.4692
MEM 2333.875000 1691181552.5748
MEM 2333.875000 1691181552.6754
MEM 2333.875000 1691181552.7806
MEM 2333.875000 1691181552.8852
MEM 2333.875000 1691181552.9896
MEM 2333.875000 1691181553.0942
MEM 2333.875000 1691181553.1995
MEM 2333.875000 1691181553.3018
MEM 2333.875000 1691181553.4071
MEM 2333.875000 1691181553.5082
MEM 2333.875000 1691181553.6134
MEM 2333.875000 1691181553.7183
MEM 2333.875000 1691181553.8207
MEM 2333.875000 1691181553.9259
MEM 2333.875000 1691181554.0312
MEM 2333.875000 1691181554.1364
MEM 2333.875000 1691181554.2371
MEM 2333.875000 1691181554.3422
MEM 2333.875000 1691181554.4464
MEM 2333.875000 1691181554.5508
MEM 2333.875000 1691181554.6555
MEM 2333.875000 1691181554.7586
MEM 2333.875000 1691181554.8642
MEM 2333.875000 1691181554.9666
MEM 2333.875000 1691181555.0678
MEM 2333.875000 1691181555.1719
MEM 2333.875000 1691181555.2771
MEM 2333.875000 1691181555.3791
MEM 2333.875000 1691181555.4832
MEM 2333.875000 1691181555.5878
MEM 2333.875000 1691181555.6932
MEM 2333.875000 1691181555.7984
MEM 2333.875000 1691181555.8996
MEM 2333.875000 1691181556.0023
MEM 2333.875000 1691181556.1075
MEM 2333.875000 1691181556.2081
MEM 2333.875000 1691181556.3118
MEM 2333.875000 1691181556.4170
MEM 2333.875000 1691181556.5224
MEM 2333.875000 1691181556.6276
MEM 2333.875000 1691181556.7319
MEM 2333.875000 1691181556.8371
MEM 2333.875000 1691181556.9420
MEM 2333.875000 1691181557.0472
MEM 2333.875000 1691181557.1504
MEM 2333.875000 1691181557.2522
MEM 2333.875000 1691181557.3546
MEM 2333.875000 1691181557.4598
MEM 2333.875000 1691181557.5630
MEM 2333.875000 1691181557.6666
MEM 2333.875000 1691181557.7701
MEM 2333.875000 1691181557.8753
MEM 2333.875000 1691181557.9790
MEM 2333.875000 1691181558.0833
MEM 2333.875000 1691181558.1875
MEM 2333.875000 1691181558.2925
MEM 2333.875000 1691181558.3977
MEM 2333.875000 1691181558.5029
MEM 2333.875000 1691181558.6067
MEM 2333.875000 1691181558.7083
MEM 2333.875000 1691181558.8114
MEM 2333.875000 1691181558.9161
MEM 2333.875000 1691181559.0192
MEM 2333.875000 1691181559.1219
MEM 2333.875000 1691181559.2271
MEM 2333.875000 1691181559.3278
MEM 2333.875000 1691181559.4308
MEM 2333.875000 1691181559.5359
MEM 2333.875000 1691181559.6397
MEM 2333.875000 1691181559.7456
MEM 2333.875000 1691181559.8491
MEM 2333.875000 1691181559.9528
MEM 2333.875000 1691181560.0541
MEM 2333.875000 1691181560.1593
MEM 2333.875000 1691181560.2653
MEM 2333.875000 1691181560.3705
MEM 2333.875000 1691181560.4756
MEM 2333.875000 1691181560.5807
MEM 2333.875000 1691181560.6828
MEM 2333.875000 1691181560.7879
MEM 2333.875000 1691181560.8931
MEM 2333.875000 1691181560.9969
MEM 2333.875000 1691181561.1019
MEM 2333.875000 1691181561.2073
MEM 2333.875000 1691181561.3125
MEM 2333.875000 1691181561.4178
MEM 2333.875000 1691181561.5229
MEM 2333.875000 1691181561.6251
MEM 2333.875000 1691181561.7267
MEM 2333.875000 1691181561.8305
MEM 2333.875000 1691181561.9342
MEM 2333.875000 1691181562.0359
MEM 2333.875000 1691181562.1411
MEM 2333.875000 1691181562.2464
MEM 2333.875000 1691181562.3506
MEM 2333.875000 1691181562.4558
MEM 2333.875000 1691181562.5611
MEM 2333.875000 1691181562.6663
MEM 2333.875000 1691181562.7696
MEM 2333.875000 1691181562.8731
MEM 2333.875000 1691181562.9773
MEM 2333.875000 1691181563.0827
MEM 2333.875000 1691181563.1850
MEM 2333.875000 1691181563.2894
MEM 2333.875000 1691181563.3946
MEM 2333.875000 1691181563.4984
MEM 2333.875000 1691181563.6007
MEM 2333.875000 1691181563.7046
MEM 2333.875000 1691181563.8094
