CMDLINE python try_STARS_prefetched.py
MEM 2081.312500 1695338908.6710
MEM 2081.312500 1695338908.7762
MEM 2081.312500 1695338908.8814
MEM 2081.312500 1695338908.9868
MEM 2081.312500 1695338909.0918
MEM 2081.312500 1695338909.1944
MEM 2081.312500 1695338909.2980
MEM 2081.312500 1695338909.4030
MEM 2081.312500 1695338909.5082
MEM 2081.312500 1695338909.6131
MEM 2081.312500 1695338909.7185
MEM 2081.312500 1695338909.8200
MEM 2081.312500 1695338909.9211
MEM 2081.312500 1695338910.0263
MEM 2081.312500 1695338910.1315
MEM 2081.312500 1695338910.2367
MEM 2081.312500 1695338910.3419
MEM 2081.312500 1695338910.4472
MEM 2081.312500 1695338910.5524
MEM 2081.312500 1695338910.6577
MEM 2081.312500 1695338910.7624
MEM 2081.312500 1695338910.8629
MEM 2081.312500 1695338910.9681
MEM 2081.312500 1695338911.0733
MEM 2081.312500 1695338911.1752
MEM 2081.312500 1695338911.2801
MEM 2081.312500 1695338911.3823
MEM 2081.312500 1695338911.4944
MEM 2081.312500 1695338911.6000
MEM 2081.312500 1695338911.7062
MEM 2081.312500 1695338911.8113
MEM 2081.312500 1695338911.9166
MEM 2081.312500 1695338912.0197
MEM 2081.312500 1695338912.1254
MEM 2081.312500 1695338912.2307
MEM 2081.312500 1695338912.3346
MEM 2081.312500 1695338912.4398
MEM 2081.312500 1695338912.5456
MEM 2081.312500 1695338912.6500
MEM 2081.312500 1695338912.7541
MEM 2081.312500 1695338912.8571
MEM 2081.312500 1695338912.9624
MEM 2081.312500 1695338913.0672
MEM 2081.312500 1695338913.1704
MEM 2081.312500 1695338913.2714
MEM 2081.312500 1695338913.3768
MEM 2081.312500 1695338913.4776
MEM 2081.312500 1695338913.5790
MEM 2081.312500 1695338913.6843
MEM 2081.312500 1695338913.7886
MEM 2081.312500 1695338913.8938
MEM 2081.312500 1695338913.9954
MEM 2081.312500 1695338914.1003
MEM 2081.312500 1695338914.2055
MEM 2081.312500 1695338914.3107
MEM 2081.312500 1695338914.4160
MEM 2081.312500 1695338914.5212
MEM 2081.312500 1695338914.6264
MEM 2081.312500 1695338914.7317
MEM 2081.312500 1695338914.8369
MEM 2081.312500 1695338914.9422
MEM 2081.312500 1695338915.0485
MEM 2081.312500 1695338915.1538
MEM 2081.312500 1695338915.2576
MEM 2081.312500 1695338915.3600
MEM 2081.312500 1695338915.4650
MEM 2081.312500 1695338915.5684
MEM 2081.312500 1695338915.6736
MEM 2081.312500 1695338915.7788
MEM 2081.312500 1695338915.8820
MEM 2081.312500 1695338915.9871
MEM 2081.312500 1695338916.0922
MEM 2081.312500 1695338916.1962
MEM 2081.312500 1695338916.2975
MEM 2081.312500 1695338916.4032
MEM 2081.312500 1695338916.5062
MEM 2081.312500 1695338916.6110
MEM 2081.312500 1695338916.7162
MEM 2081.312500 1695338916.8213
MEM 2081.312500 1695338916.9261
MEM 2081.312500 1695338917.0313
MEM 2081.312500 1695338917.1325
MEM 2081.312500 1695338917.2377
MEM 2081.312500 1695338917.3389
MEM 2081.312500 1695338917.4414
MEM 2081.312500 1695338917.5466
MEM 2081.312500 1695338917.6486
MEM 2081.312500 1695338917.7497
MEM 2081.312500 1695338917.8541
MEM 2081.312500 1695338917.9549
MEM 2081.312500 1695338918.0575
MEM 2081.312500 1695338918.1620
MEM 2081.312500 1695338918.2672
MEM 2081.312500 1695338918.3724
MEM 2081.312500 1695338918.4739
MEM 2081.312500 1695338918.5783
MEM 2081.312500 1695338918.6836
MEM 2081.312500 1695338918.7856
MEM 2081.312500 1695338918.8908
MEM 2081.312500 1695338918.9960
MEM 2081.312500 1695338919.1011
MEM 2081.312500 1695338919.2063
MEM 2081.312500 1695338919.3115
MEM 2081.312500 1695338919.4167
MEM 2081.312500 1695338919.5218
MEM 2081.312500 1695338919.6275
MEM 2081.312500 1695338919.7323
MEM 2081.312500 1695338919.8339
MEM 2081.312500 1695338919.9371
MEM 2081.312500 1695338920.0375
MEM 2081.312500 1695338920.1427
MEM 2081.312500 1695338920.2482
MEM 2081.312500 1695338920.3519
MEM 2081.312500 1695338920.4571
MEM 2081.312500 1695338920.5623
MEM 2081.312500 1695338920.6675
MEM 2081.312500 1695338920.7690
MEM 2081.312500 1695338920.8707
MEM 2081.312500 1695338920.9758
MEM 2081.312500 1695338921.0785
MEM 2081.312500 1695338921.1836
MEM 2081.312500 1695338921.2888
MEM 2081.312500 1695338921.3896
MEM 2081.312500 1695338921.4948
MEM 2081.312500 1695338921.5999
MEM 2081.312500 1695338921.7028
MEM 2081.312500 1695338921.8076
MEM 2081.312500 1695338921.9086
MEM 2081.312500 1695338922.0100
MEM 2081.312500 1695338922.1154
MEM 2081.312500 1695338922.2161
MEM 2081.312500 1695338922.3214
MEM 2081.312500 1695338922.4249
MEM 2081.312500 1695338922.5277
MEM 2081.312500 1695338922.6319
MEM 2081.312500 1695338922.7359
MEM 2081.312500 1695338922.8411
MEM 2081.312500 1695338922.9431
MEM 2081.312500 1695338923.0487
MEM 2081.312500 1695338923.1538
MEM 2081.312500 1695338923.2582
MEM 2081.312500 1695338923.3634
MEM 2081.312500 1695338923.4792
MEM 2081.312500 1695338923.5844
MEM 2081.312500 1695338923.6870
MEM 2081.312500 1695338923.7900
MEM 2081.312500 1695338923.8952
MEM 2081.312500 1695338923.9983
MEM 2081.312500 1695338924.1011
MEM 2081.312500 1695338924.2064
MEM 2081.312500 1695338924.3117
MEM 2081.312500 1695338924.4168
MEM 2081.312500 1695338924.5172
MEM 2081.312500 1695338924.6195
MEM 2081.312500 1695338924.7236
MEM 2081.312500 1695338924.8260
MEM 2081.312500 1695338924.9277
MEM 2081.312500 1695338925.0312
MEM 2081.312500 1695338925.1364
MEM 2081.312500 1695338925.2416
MEM 2081.312500 1695338925.3462
MEM 2081.312500 1695338925.4474
MEM 2081.312500 1695338925.5526
MEM 2081.312500 1695338925.6579
MEM 2081.312500 1695338925.7612
MEM 2081.312500 1695338925.8645
MEM 2081.312500 1695338925.9698
MEM 2081.312500 1695338926.0744
MEM 2081.312500 1695338926.1796
MEM 2081.312500 1695338926.2841
MEM 2081.312500 1695338926.3883
MEM 2081.312500 1695338926.4934
MEM 2081.312500 1695338926.5987
MEM 2081.312500 1695338926.7043
MEM 2081.312500 1695338926.8094
MEM 2081.312500 1695338926.9146
MEM 2081.312500 1695338927.0199
MEM 2081.312500 1695338927.1251
MEM 2081.312500 1695338927.2289
MEM 2081.312500 1695338927.3324
MEM 2081.312500 1695338927.4385
MEM 2081.312500 1695338927.5428
MEM 2081.312500 1695338927.6474
MEM 2081.312500 1695338927.7527
MEM 2081.312500 1695338927.8584
MEM 2081.312500 1695338927.9625
MEM 2081.312500 1695338928.0678
MEM 2081.312500 1695338928.1733
MEM 2081.312500 1695338928.2774
MEM 2081.312500 1695338928.3826
MEM 2081.312500 1695338928.4878
MEM 2081.312500 1695338928.5930
MEM 2081.312500 1695338928.6982
MEM 2081.312500 1695338928.7999
MEM 2081.312500 1695338928.9025
MEM 2081.312500 1695338929.0082
MEM 2081.312500 1695338929.1089
MEM 2081.312500 1695338929.2098
MEM 2081.312500 1695338929.3150
MEM 2081.312500 1695338929.4203
MEM 2081.312500 1695338929.5220
MEM 2081.312500 1695338929.6272
MEM 2081.312500 1695338929.7324
MEM 2081.312500 1695338929.8379
MEM 2081.312500 1695338929.9400
MEM 2081.312500 1695338930.0418
MEM 2081.312500 1695338930.1470
MEM 2081.312500 1695338930.2484
MEM 2081.312500 1695338930.3525
MEM 2081.312500 1695338930.4580
MEM 2081.312500 1695338930.5631
MEM 2081.312500 1695338930.6683
MEM 2081.312500 1695338930.7735
MEM 2081.312500 1695338930.8739
MEM 2081.312500 1695338930.9791
MEM 2081.312500 1695338931.0843
MEM 2081.312500 1695338931.1895
MEM 2081.312500 1695338931.2947
MEM 2081.312500 1695338931.3974
MEM 2081.312500 1695338931.5026
MEM 2081.312500 1695338931.6076
MEM 2081.312500 1695338931.7108
MEM 2081.312500 1695338931.8160
MEM 2081.312500 1695338931.9212
MEM 2081.312500 1695338932.0248
MEM 2081.312500 1695338932.1271
MEM 2081.312500 1695338932.2290
MEM 2081.312500 1695338932.3321
MEM 2081.312500 1695338932.4375
MEM 2081.312500 1695338932.5400
MEM 2081.312500 1695338932.6453
MEM 2081.312500 1695338932.7485
MEM 2081.312500 1695338932.8537
MEM 2081.312500 1695338932.9589
MEM 2081.312500 1695338933.0641
MEM 2081.312500 1695338933.1692
MEM 2081.312500 1695338933.2744
MEM 2081.312500 1695338933.3796
MEM 2081.312500 1695338933.4806
MEM 2081.312500 1695338933.5857
MEM 2081.312500 1695338933.6909
MEM 2081.312500 1695338933.7919
MEM 2081.312500 1695338933.8971
MEM 2081.312500 1695338934.0004
MEM 2081.312500 1695338934.1038
MEM 2081.312500 1695338934.2091
MEM 2081.312500 1695338934.3143
MEM 2081.312500 1695338934.4194
MEM 2081.312500 1695338934.5246
MEM 2081.312500 1695338934.6299
MEM 2081.312500 1695338934.7328
MEM 2081.312500 1695338934.8337
MEM 2081.312500 1695338934.9375
MEM 2081.312500 1695338935.0427
MEM 2081.312500 1695338935.1480
MEM 2081.312500 1695338935.2532
MEM 2081.312500 1695338935.3625
MEM 2081.312500 1695338935.4659
MEM 2081.312500 1695338935.5699
MEM 2081.312500 1695338935.6751
MEM 2081.312500 1695338935.7778
MEM 2081.312500 1695338935.8815
MEM 2081.312500 1695338935.9869
MEM 2081.312500 1695338936.0923
MEM 2081.312500 1695338936.1984
MEM 2081.312500 1695338936.3033
MEM 2081.312500 1695338936.4086
MEM 2081.312500 1695338936.5139
MEM 2081.312500 1695338936.6164
MEM 2081.312500 1695338936.7182
MEM 2081.312500 1695338936.8234
MEM 2081.312500 1695338936.9284
MEM 2081.312500 1695338937.0315
MEM 2081.312500 1695338937.1362
MEM 2081.312500 1695338937.2373
MEM 2081.312500 1695338937.3425
MEM 2081.312500 1695338937.4437
MEM 2081.312500 1695338937.5456
MEM 2081.312500 1695338937.6508
MEM 2081.312500 1695338937.7560
MEM 2081.312500 1695338937.8611
MEM 2081.312500 1695338937.9665
MEM 2081.312500 1695338938.0667
MEM 2081.312500 1695338938.1704
MEM 2081.312500 1695338938.2719
MEM 2081.312500 1695338938.3770
MEM 2081.312500 1695338938.4823
MEM 2081.312500 1695338938.5830
MEM 2081.312500 1695338938.6882
MEM 2081.312500 1695338938.7903
MEM 2081.312500 1695338938.8955
MEM 2081.312500 1695338939.0008
MEM 2081.312500 1695338939.1016
MEM 2081.312500 1695338939.2069
MEM 2081.312500 1695338939.3117
MEM 2081.312500 1695338939.4169
MEM 2081.312500 1695338939.5221
MEM 2081.312500 1695338939.6235
MEM 2081.312500 1695338939.7272
MEM 2081.312500 1695338939.8325
MEM 2081.312500 1695338939.9378
MEM 2081.312500 1695338940.0398
MEM 2081.312500 1695338940.1406
MEM 2081.312500 1695338940.2458
MEM 2081.312500 1695338940.3472
MEM 2081.312500 1695338940.4524
MEM 2081.312500 1695338940.5543
MEM 2081.312500 1695338940.6595
MEM 2081.312500 1695338940.7648
MEM 2081.312500 1695338940.8701
MEM 2081.312500 1695338940.9747
MEM 2081.312500 1695338941.0792
MEM 2081.312500 1695338941.1844
MEM 2081.312500 1695338941.2896
MEM 2081.312500 1695338941.3900
MEM 2081.312500 1695338941.4952
MEM 2081.312500 1695338941.5959
MEM 2081.312500 1695338941.6979
MEM 2081.312500 1695338941.8031
MEM 2081.312500 1695338941.9083
MEM 2081.312500 1695338942.0136
MEM 2081.312500 1695338942.1172
MEM 2081.312500 1695338942.2224
MEM 2081.312500 1695338942.3275
MEM 2081.312500 1695338942.4288
MEM 2081.312500 1695338942.5340
MEM 2081.312500 1695338942.6393
MEM 2081.312500 1695338942.7445
MEM 2081.312500 1695338942.8496
MEM 2081.312500 1695338942.9549
MEM 2081.312500 1695338943.0572
MEM 2081.312500 1695338943.1615
MEM 2081.312500 1695338943.2668
MEM 2081.312500 1695338943.3717
MEM 2081.312500 1695338943.4769
MEM 2081.312500 1695338943.5822
MEM 2081.312500 1695338943.6871
MEM 2081.312500 1695338943.7924
MEM 2081.312500 1695338943.8974
MEM 2081.312500 1695338944.0026
MEM 2081.312500 1695338944.1039
MEM 2081.312500 1695338944.2072
MEM 2081.312500 1695338944.3124
MEM 2081.312500 1695338944.4175
MEM 2081.312500 1695338944.5227
MEM 2081.312500 1695338944.6281
MEM 2081.312500 1695338944.7295
MEM 2081.312500 1695338944.8313
MEM 2081.312500 1695338944.9364
MEM 2081.312500 1695338945.0386
MEM 2081.312500 1695338945.1438
MEM 2081.312500 1695338945.2460
MEM 2081.312500 1695338945.3472
MEM 2081.312500 1695338945.4495
MEM 2081.312500 1695338945.5548
MEM 2081.312500 1695338945.6566
MEM 2081.312500 1695338945.7618
MEM 2081.312500 1695338945.8667
MEM 2081.312500 1695338945.9689
MEM 2081.312500 1695338946.0741
MEM 2081.312500 1695338946.1793
MEM 2081.312500 1695338946.2845
MEM 2081.312500 1695338946.3903
MEM 2081.312500 1695338946.4955
MEM 2081.312500 1695338946.5988
MEM 2081.312500 1695338946.7037
MEM 2081.312500 1695338946.8088
MEM 2081.312500 1695338946.9129
MEM 2081.312500 1695338947.0171
MEM 2081.312500 1695338947.1181
MEM 2081.312500 1695338947.2231
MEM 2081.312500 1695338947.3282
MEM 2081.312500 1695338947.4334
MEM 2081.312500 1695338947.5364
MEM 2081.312500 1695338947.6416
MEM 2081.312500 1695338947.7468
MEM 2081.312500 1695338947.8492
MEM 2081.312500 1695338947.9543
MEM 2081.312500 1695338948.0547
MEM 2081.312500 1695338948.1564
MEM 2081.312500 1695338948.2597
MEM 2081.312500 1695338948.3650
MEM 2081.312500 1695338948.4674
MEM 2081.312500 1695338948.5683
MEM 2081.312500 1695338948.6735
MEM 2081.312500 1695338948.7753
MEM 2081.312500 1695338948.8792
MEM 2081.312500 1695338948.9844
MEM 2081.312500 1695338949.0896
MEM 2081.312500 1695338949.1948
MEM 2081.312500 1695338949.2999
MEM 2081.312500 1695338949.4051
MEM 2081.312500 1695338949.5093
MEM 2081.312500 1695338949.6104
MEM 2081.312500 1695338949.7151
MEM 2081.312500 1695338949.8178
MEM 2081.312500 1695338949.9201
MEM 2081.312500 1695338950.0253
MEM 2081.312500 1695338950.1275
MEM 2081.312500 1695338950.2286
MEM 2081.312500 1695338950.3306
MEM 2081.312500 1695338950.4358
MEM 2081.312500 1695338950.5411
MEM 2081.312500 1695338950.6438
MEM 2081.312500 1695338950.7453
MEM 2081.312500 1695338950.8505
MEM 2081.312500 1695338950.9540
MEM 2081.312500 1695338951.0592
MEM 2081.312500 1695338951.1636
MEM 2081.312500 1695338951.2688
MEM 2081.312500 1695338951.3740
MEM 2081.312500 1695338951.4791
MEM 2081.312500 1695338951.5830
MEM 2081.312500 1695338951.6881
MEM 2081.312500 1695338951.7933
MEM 2081.312500 1695338951.8986
MEM 2081.312500 1695338952.0023
MEM 2081.312500 1695338952.1063
MEM 2081.312500 1695338952.2080
MEM 2081.312500 1695338952.3107
MEM 2081.312500 1695338952.4136
MEM 2081.312500 1695338952.5189
MEM 2081.312500 1695338952.6241
MEM 2081.312500 1695338952.7286
MEM 2081.312500 1695338952.8338
MEM 2081.312500 1695338952.9381
MEM 2081.312500 1695338953.0433
MEM 2081.312500 1695338953.1486
MEM 2081.312500 1695338953.2526
MEM 2081.312500 1695338953.3536
MEM 2081.312500 1695338953.4666
MEM 2081.312500 1695338953.5681
MEM 2081.312500 1695338953.6733
MEM 2081.312500 1695338953.7774
MEM 2081.312500 1695338953.8813
MEM 2081.312500 1695338953.9865
MEM 2081.312500 1695338954.0922
MEM 2081.312500 1695338954.1972
MEM 2081.312500 1695338954.3021
MEM 2081.312500 1695338954.4031
MEM 2081.312500 1695338954.5065
MEM 2081.312500 1695338954.6118
MEM 2081.312500 1695338954.7172
MEM 2081.312500 1695338954.8218
MEM 2081.312500 1695338954.9238
MEM 2081.312500 1695338955.0248
MEM 2081.312500 1695338955.1270
MEM 2081.312500 1695338955.2284
MEM 2081.312500 1695338955.3314
MEM 2081.312500 1695338955.4366
MEM 2081.312500 1695338955.5372
MEM 2081.312500 1695338955.6410
MEM 2081.312500 1695338955.7423
MEM 2081.312500 1695338955.8494
MEM 2081.312500 1695338955.9527
MEM 2081.312500 1695338956.0568
MEM 2081.312500 1695338956.1579
MEM 2081.312500 1695338956.2631
MEM 2081.312500 1695338956.3683
MEM 2081.312500 1695338956.4735
MEM 2081.312500 1695338956.5767
MEM 2081.312500 1695338956.6813
MEM 2081.312500 1695338956.7865
MEM 2081.312500 1695338956.8916
MEM 2081.312500 1695338956.9968
MEM 2081.312500 1695338957.1020
MEM 2081.312500 1695338957.2073
MEM 2081.312500 1695338957.3116
MEM 2081.312500 1695338957.4192
MEM 2081.312500 1695338957.5240
MEM 2081.312500 1695338957.6286
MEM 2081.312500 1695338957.7338
MEM 2081.312500 1695338957.8352
MEM 2081.312500 1695338957.9396
MEM 2081.312500 1695338958.0447
MEM 2081.312500 1695338958.1500
MEM 2081.312500 1695338958.2539
MEM 2081.312500 1695338958.3565
MEM 2081.312500 1695338958.4607
MEM 2081.312500 1695338958.5642
MEM 2081.312500 1695338958.6662
MEM 2081.312500 1695338958.7687
MEM 2081.312500 1695338958.8741
MEM 2081.312500 1695338958.9744
MEM 2081.312500 1695338959.0784
MEM 2081.312500 1695338959.1808
MEM 2081.312500 1695338959.2825
MEM 2081.312500 1695338959.3864
MEM 2081.312500 1695338959.4917
MEM 2081.312500 1695338959.5969
MEM 2081.312500 1695338959.6992
MEM 2081.312500 1695338959.8031
MEM 2081.312500 1695338959.9083
MEM 2081.312500 1695338960.0113
MEM 2081.312500 1695338960.1166
MEM 2081.312500 1695338960.2191
MEM 2081.312500 1695338960.3229
MEM 2081.312500 1695338960.4281
MEM 2081.312500 1695338960.5334
MEM 2081.312500 1695338960.6380
MEM 2081.312500 1695338960.7413
MEM 2081.312500 1695338960.8419
MEM 2081.312500 1695338960.9471
MEM 2081.312500 1695338961.0523
MEM 2081.312500 1695338961.1576
MEM 2081.312500 1695338961.2604
MEM 2081.312500 1695338961.3657
MEM 2081.312500 1695338961.4708
MEM 2081.312500 1695338961.5726
MEM 2081.312500 1695338961.6777
MEM 2081.312500 1695338961.7791
MEM 2081.312500 1695338961.8843
MEM 2081.312500 1695338961.9878
MEM 2081.312500 1695338962.0930
MEM 2081.312500 1695338962.1983
MEM 2081.312500 1695338962.3031
MEM 2081.312500 1695338962.4038
MEM 2081.312500 1695338962.5072
MEM 2081.312500 1695338962.6104
MEM 2081.312500 1695338962.7155
MEM 2081.312500 1695338962.8165
MEM 2081.312500 1695338962.9209
MEM 2081.312500 1695338963.0256
MEM 2081.312500 1695338963.1282
MEM 2081.312500 1695338963.2285
MEM 2081.312500 1695338963.3312
MEM 2081.312500 1695338963.4341
MEM 2081.312500 1695338963.5396
MEM 2081.312500 1695338963.6449
MEM 2081.312500 1695338963.7492
MEM 2081.312500 1695338963.8544
MEM 2081.312500 1695338963.9596
MEM 2081.312500 1695338964.0647
MEM 2081.312500 1695338964.1699
MEM 2081.312500 1695338964.2719
MEM 2081.312500 1695338964.3772
MEM 2081.312500 1695338964.4778
MEM 2081.312500 1695338964.5831
MEM 2081.312500 1695338964.6870
MEM 2081.312500 1695338964.7902
MEM 2081.312500 1695338964.8954
MEM 2081.312500 1695338965.0006
MEM 2081.312500 1695338965.1035
MEM 2081.312500 1695338965.2063
MEM 2081.312500 1695338965.3115
MEM 2081.312500 1695338965.4167
MEM 2081.312500 1695338965.5227
MEM 2081.312500 1695338965.6267
MEM 2081.312500 1695338965.7316
MEM 2081.312500 1695338965.8368
MEM 2081.312500 1695338965.9384
MEM 2081.312500 1695338966.0436
MEM 2081.312500 1695338966.1495
MEM 2081.312500 1695338966.2535
MEM 2081.312500 1695338966.3584
MEM 2081.312500 1695338966.4617
MEM 2081.312500 1695338966.5669
MEM 2081.312500 1695338966.6722
MEM 2081.312500 1695338966.7771
MEM 2081.312500 1695338966.8822
MEM 2081.312500 1695338966.9853
MEM 2081.312500 1695338967.0894
MEM 2081.312500 1695338967.1946
MEM 2081.312500 1695338967.2998
MEM 2081.312500 1695338967.4050
MEM 2081.312500 1695338967.5077
MEM 2081.312500 1695338967.6129
MEM 2081.312500 1695338967.7191
MEM 2081.312500 1695338967.8205
MEM 2081.312500 1695338967.9257
MEM 2081.312500 1695338968.0308
MEM 2081.312500 1695338968.1360
MEM 2081.312500 1695338968.2412
MEM 2081.312500 1695338968.3418
MEM 2081.312500 1695338968.4471
MEM 2081.312500 1695338968.5499
MEM 2081.312500 1695338968.6551
MEM 2081.312500 1695338968.7604
MEM 2081.312500 1695338968.8644
MEM 2081.312500 1695338968.9710
MEM 2081.312500 1695338969.0738
MEM 2081.312500 1695338969.1790
MEM 2081.312500 1695338969.2840
MEM 2081.312500 1695338969.3862
MEM 2081.312500 1695338969.4914
MEM 2081.312500 1695338969.5966
MEM 2081.312500 1695338969.7017
MEM 2081.312500 1695338969.8070
MEM 2081.312500 1695338969.9098
MEM 2081.312500 1695338970.0106
MEM 2081.312500 1695338970.1133
MEM 2081.312500 1695338970.2136
MEM 2081.312500 1695338970.3188
MEM 2081.312500 1695338970.4241
MEM 2081.312500 1695338970.5293
MEM 2081.312500 1695338970.6345
MEM 2081.312500 1695338970.7397
MEM 2081.312500 1695338970.8450
MEM 2081.312500 1695338970.9485
MEM 2081.312500 1695338971.0537
MEM 2081.312500 1695338971.1589
MEM 2081.312500 1695338971.2644
MEM 2081.312500 1695338971.3684
MEM 2081.312500 1695338971.4737
MEM 2081.312500 1695338971.5772
MEM 2081.312500 1695338971.6820
MEM 2081.312500 1695338971.7863
MEM 2081.312500 1695338971.8868
MEM 2081.312500 1695338971.9921
MEM 2081.312500 1695338972.0973
MEM 2081.312500 1695338972.1981
MEM 2081.312500 1695338972.3009
MEM 2081.312500 1695338972.4035
MEM 2081.312500 1695338972.5087
MEM 2081.312500 1695338972.6139
MEM 2081.312500 1695338972.7192
MEM 2081.312500 1695338972.8217
MEM 2081.312500 1695338972.9245
MEM 2081.312500 1695338973.0274
MEM 2081.312500 1695338973.1287
MEM 2081.312500 1695338973.2325
MEM 2081.312500 1695338973.3377
MEM 2081.312500 1695338973.4419
MEM 2081.312500 1695338973.5470
MEM 2081.312500 1695338973.6480
MEM 2081.312500 1695338973.7532
MEM 2081.312500 1695338973.8585
MEM 2081.312500 1695338973.9635
MEM 2081.312500 1695338974.0687
MEM 2081.312500 1695338974.1698
MEM 2081.312500 1695338974.2750
